Registro ANS,Razão Social,Nome Fantasia,CNPJ,registro_ans,cnpj,razao_social,nome_fantasia,ativa,email,site,representante_nome,representante_cargo,autorizacao_funcionamento_em,concessao_registro_definitivo_em,registrada_em,classificacao_sigla,classificacao_nome,segmentacao_sigla,segmentacao_nome,endereco_logradouro,endereco_numero,endereco_complemento,endereco_bairro,endereco_cep,endereco_municipio_codigo,endereco_municipio_nome,endereco_uf_sigla,endereco_valido,telefone_ddd,telefone_numero,fax_ddd,fax_numero,_links,erro
423629,AURORA SAÚDE LTDA,AURORA SAÚDE,49.955.478/0001-64,423629,49955478000164,AURORA SAÚDE LTDA,AURORA SAÚDE,True,ans@souaurorasaude.com.br,,LILIANE COSTA FREITAS OLIVEIRA,SÓCIA ADMINISTRADORA,2023-08-30,2023-07-03,2023-07-03,MEGRP,Medicina de Grupo,ST   ,Segmento terciario - ST,Rua Ministro Orozimbo Nonato,442,Salas 903/904/905/906,Vila da Serra,34006053,314480,Nova Lima,MG,False,31,971231133,31,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/423629'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
327417,AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA,AUSTACLINICAS,59.847.780/0001-52,327417,59847780000152,AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA,AUSTACLINICAS,True,austaclinicas@austa.com.br,www.austaclinicas.com.br,LUIS RAFAEL ALVES VIEGAS CHANES ,DIRETOR,2007-09-19,2006-08-11,1998-12-21,MEGRP,Medicina de Grupo,ST   ,Segmento terciario - ST,AVENIDA MURCHID HOMSI,1275,,Mançor Daud,15070650,354980,São José do Rio Preto,SP,False,17,32031414,17,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/327417'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
423734,AVANT ADMINISTRADORA DE BENEFICIOS LTDA,AVANT,50.507.787/0001-50,423734,50507787000150,AVANT ADMINISTRADORA DE BENEFICIOS LTDA,AVANT,True,ana.gatinho@avantadministradora.com.br,https://avantadministradora.com.br/,ANA CAROLINA GATINHO SOARES,SÓCIO ADMINISTRADOR,2023-08-30,2023-08-28,2023-08-28,ADMBN,Administradora de Benefícios,,,RUA DA QUITANDA,60,07 ANDAR,CENTRO,20011030,330455,Rio de Janeiro,RJ,False,08,00580340,08,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/423734'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
424005,AVANTI ADMINISTRADORA DE BENEFÍCIOS EM SAÚDE LTDA EPP,AVANTI VIDA E SAÚDE,51.124.739/0001-46,424005,51124739000146,AVANTI ADMINISTRADORA DE BENEFÍCIOS EM SAÚDE LTDA EPP,AVANTI VIDA E SAÚDE,True,aribeiro77@yahoo.com.br,,ARTHUR RIBEIRO COUTINHO GONÇALVES DA SILVA,SOCIO ADMINISTRADOR ,2024-06-25,2024-06-24,2024-06-24,ADMBN,Administradora de Benefícios,,,RUA DOUTOR CELESTINO,122,616,CENTRO,24020091,330330,Niterói,RJ,False,61,99640197,61,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/424005'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
418013,BACCS ADMINISTRADORA DE BENEFÍCIOS LTDA,BACCS,12.903.235/0001-72,418013,12903235000172,BACCS ADMINISTRADORA DE BENEFÍCIOS LTDA,BACCS,True,JOHNNY@IBOALAN.COM.BR,,ANTÔNIO CARLOS ANTUNES BASTOS,SÓCIO-ADMINISTRADOR,2011-04-26,2011-04-20,2011-04-20,ADMBN,Administradora de Benefícios,,,AVENIDA DOM SEVERINO,2074,EDIFíCIO JOSé CARVALHO - SALA 104,FáTIMA,64049375,221100,Teresina,PI,False,21,3231159088324692,21,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/418013'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
422991,BAUEN LIFE LTDA.,BAUEN LIFE,41.215.349/0001-28,422991,41215349000128,BAUEN LIFE LTDA.,BAUEN LIFE,True,ricardo@valdivia.com.br,,JOSE RICARDO VALDIVIA JUNIOR,Sócio Administrador,2021-09-01,2021-08-26,2021-08-26,ADMBN,Administradora de Benefícios,,,RUA SÃO PAULO,41,SALA 1904 B,VILA BELMIRO,11075330,354850,Santos,SP,False,13,974210807,13,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/422991'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
419257,BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.,BCI ADMINISTRADORA DE BENEFÍCIOS,19.240.452/0001-79,419257,19240452000179,BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.,BCI ADMINISTRADORA DE BENEFÍCIOS,True,administrativo@bciadministradora.com.br,,FILIPE RODRIGUES RIBEIRO DA SILVA,REPRESENTANTE,2014-01-23,2014-01-22,2014-01-22,ADMBN,Administradora de Benefícios,,,ALAMEDA DOS GUARAMOMIS,1176,TÉRREO - PARTE,PLANALTO PAULISTA,04076012,355030,São Paulo,SP,False,11,35253600,11,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/419257'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
419125,BEDOIS SERVIÇOS DE ADMINISTRAÇÃO DE BENEFÍCIOS LTDA.,BEDOIS SERVIÇOS DE ADMINISTRAÇÃO DE BENEFÍCIOS LTDA.,07.611.953/0001-35,419125,07611953000135,BEDOIS SERVIÇOS DE ADMINISTRAÇÃO DE BENEFÍCIOS LTDA.,BEDOIS SERVIÇOS DE ADMINISTRAÇÃO DE BENEFÍCIOS LTDA.,True,FVIGNOLI@B2SAUDE.COM.BR,,ROBERTO FRANCISCO VIGNOLI NUNES,DIRETOR PRESIDENTE,2013-10-04,2013-10-03,2013-10-03,ADMBN,Administradora de Benefícios,,,RUA DO CARMO,8,4 ANDAR - PARTE,CENTRO,20011020,330455,Rio de Janeiro,RJ,False,21,22124150,21,22206917,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/419125'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
421332,BEM ADMINISTRADORAS LTDA,,29.138.326/0001-61,421332,29138326000161,BEM ADMINISTRADORAS LTDA,,True,elaine.almeida@bembeneficios.com.br,,ELAINE DE ALMEIDA ALVES,SÓCIA,2018-07-31,2018-07-19,2018-07-19,ADMBN,Administradora de Benefícios,,,RUA DA QUITANDA,50,"SALAS 2201, 2202, 2203",CENTRO,20011030,330455,Rio de Janeiro,RJ,False,,,,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/421332'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
420697,BEM ESTAR ADMINISTRADORA DE BENEFÍCIOS LTDA,,25.313.773/0001-59,420697,25313773000159,BEM ESTAR ADMINISTRADORA DE BENEFÍCIOS LTDA,,True,CONTATO@BEMESTARADM.COM.BR,www.bemestaradm.com.br,RAQUEL VITÓRIA MATOS,ADMINISTRADORA,2017-01-24,2017-01-13,2017-01-13,ADMBN,Administradora de Benefícios,,,RUA FELIPE SCHMIDT,679,,CENTRO,88010000,420540,Florianópolis,SC,False,,,,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/420697'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
417874,BEM MAIS ODONTO OPERADORA ODONTOLÓGICA LTDA.,BEM MAIS ODONTO OPERADORA ODONTOLÓGICA LTDA.,08.192.597/0001-25,417874,08192597000125,BEM MAIS ODONTO OPERADORA ODONTOLÓGICA LTDA.,BEM MAIS ODONTO OPERADORA ODONTOLÓGICA LTDA.,True,administrativo@bemmaisodonto.com.br,,GILBERTO MAIDA MELLACE JUNIOR,REPRESENTANTE,2011-08-17,2011-02-03,2011-02-03,ODGRP,Odontologia de Grupo,ST   ,Segmento terciario - ST,RUA JOSEPHINA MANDOTTI,88,,JARDIM MAIA,07115080,351880,Guarulhos,SP,False,11,23583368,11,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/417874'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
423181,BEMSTAR ASSISTENCIA MEDICA LTDA,BEMSTAR,45.050.963/0001-38,423181,45050963000138,BEMSTAR ASSISTENCIA MEDICA LTDA,BEMSTAR,True,bemstarhealth@gmail.com,,FRANCISCO GOMES DA FONSECA FILHO,SÓCIO ADMINISTRADOR,2022-04-20,2022-03-22,2022-03-22,MEGRP,Medicina de Grupo,SSP  ,Segmento secundario principal - SSP,Rua Monsenhor Aderbal Miranda,875,Sala 03,Brasília,44088180,291080,Feira de Santana,BA,False,71,41041808,71,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/423181'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
318299,BENEFICENCIA CAMILIANA DO SUL,PLANO DE SAÚDE SÃO CAMILO,83.506.030/0001-00,318299,83506030000100,BENEFICENCIA CAMILIANA DO SUL,PLANO DE SAÚDE SÃO CAMILO,True,assistente@planosaocamilo.com.br,www.planosaocamilo.com.br,MAURÍCIO GRIS,REPRESENTANTE LEGAL,2012-11-05,2006-05-11,1998-12-22,FILAN,Filantropia,ST   ,Segmento terciario - ST,AVENIDA POMPÉIA,888,,VILA POMPÉIA,05022000,355030,São Paulo,SP,False,49,34414900,49,34414934,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/318299'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
421189,BENEFICENCIA SOCIAL BOM SAMARITANO,HOSPITAL BOM SAMARITANO,22.709.109/0001-35,421189,22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,HOSPITAL BOM SAMARITANO,True,gerenciaadm@hospitalsamaritano.org.br,vitaplansamaritano.org.br,ELVIS DEIVIS ANDRADE,Superintendente Administrativo,2018-10-16,2018-06-28,2018-06-28,FILAN,Filantropia,SPSUS,Segmento primario principal / SUS - SPP/SUS,R. Ranulfo Alvares,1620,,Vila Isa,35044220,312770,Governador Valadares,MG,False,33,21016100,33,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/421189'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
419869,BENEFIT ADMINISTRADORA DE BENEFÍCIOS LTDA.,,12.380.335/0001-61,419869,12380335000161,BENEFIT ADMINISTRADORA DE BENEFÍCIOS LTDA.,,True,rogerio.reis@howdenharmonia.com.br,http://www.benefitbrasil.com.br,ROGÉRIO BRITO REIS,ADMINISTRADOR,2015-08-13,2015-08-05,2015-08-05,ADMBN,Administradora de Benefícios,,,AV. ENGENHEIRO LUIZ CARLOS BERRINI,105,"10 º ANDAR, SALA 102 B, TORRE 4",CIDADE MONÇÕES,04571010,355030,São Paulo,SP,False,11,30544799,11,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/419869'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
423891,BENEFIT BENEFICIOS LTDA,******,50.436.148/0001-41,423891,50436148000141,BENEFIT BENEFICIOS LTDA,******,True,vanicebastos@gmail.com,,JANAINA LOURENCO ESTEVAO,ASSESSORA,2024-08-06,2024-07-30,2024-07-30,ADMBN,Administradora de Benefícios,,,RUA A PROJETADA,11,***,FERNANDES PINHEIRO,25870000,330095,Comendador Levy Gasparian,RJ,False,24,22521407,24,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/423891'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
423467,BENET ADMINISTRAÇÃO DE BENEFÍCIOS LTDA,BENET ADMINISTRAÇÃO DE BENEFÍCIOS,46.092.428/0001-02,423467,46092428000102,BENET ADMINISTRAÇÃO DE BENEFÍCIOS LTDA,BENET ADMINISTRAÇÃO DE BENEFÍCIOS,True,mauricio@beneficio.com.br,,MAURICIO JUNQUEIRA,SOCIO - ADMINISTRADOR,2023-01-30,2023-01-30,2023-01-30,ADMBN,Administradora de Benefícios,,,RUA DOM PEDRO II,1220.0,101 e 102,HIGIENÓPOLIS,90550141,431490,Porto Alegre,RS,False,51,981192900,51,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/423467'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
421324,BENEVITAE ADMINISTRADORA DE BENEFÍCIOS LTDA,BENEVITAE,29.179.109/0001-10,421324,29179109000110,BENEVITAE ADMINISTRADORA DE BENEFÍCIOS LTDA,BENEVITAE,True,fagnerferreira@benevitae.com.br,www.benevitae.com.br,FAGNER FERREIRA GONÇALVES,SÓCIO-ADMINISTRADOR,2018-07-26,2018-07-19,2018-07-19,ADMBN,Administradora de Benefícios,,,AVENIDA CALAMA,5175,SALA 205,FLODOALDO PONTES PINTO,76820595,110020,Porto Velho,RO,False,69,999633038,69,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/421324'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
417718,BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA,BENEVIX ADMINISTRADORA,11.073.058/0001-81,417718,11073058000181,BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA,BENEVIX ADMINISTRADORA,True,juridico@benevix.com.br,www.benevix.com.br,FLÁVIO NASCIMENTO COSSETTI,REPRESENTANTE,2010-12-07,2010-12-03,2010-12-03,ADMBN,Administradora de Benefícios,,,AVENIDA DOUTOR OLÍVIO LIRA,353,18º ANDAR - SALA 1801 - SHOPPING PRAIA D,PRAIA DA COSTA,29101260,320520,Vila Velha,ES,False,,,,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/417718'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
366561,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR  LTDA,02.849.393/0001-38,366561,02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR  LTDA,True,bensaude@bensaude.com.br,www.bensaude.com.br,RENATO CUSTÓDIO DA SILVA,REPRESENTANTE,2007-05-15,2006-09-28,1998-12-18,MEGRP,Medicina de Grupo,SPP  ,Segmento primario principal - SPP,RUA XV DE NOVEMBRO,4488,,REDENTORA,15015110,354980,São José do Rio Preto,SP,False,17,32146499,17,32146499,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/366561'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
420042,BEST LIFE ASSESSORIA NA GESTÃO E ADMINISTRADORA DE BENEFÍCIOS LTDA,BEST LIFE BENEFÍCIOS,13.852.392/0001-69,420042,13852392000169,BEST LIFE ASSESSORIA NA GESTÃO E ADMINISTRADORA DE BENEFÍCIOS LTDA,BEST LIFE BENEFÍCIOS,True,EP@GRUPOEPEA.COM.BR,www.bestlife.net.br,ERNANI PARISE,ADMINISTRADOR,2016-02-10,2016-02-03,2016-02-03,ADMBN,Administradora de Benefícios,,,R. PROF. JOSÉ HORÁCIO MEIRELLES TEIXEIRA,975,CONJUNTO 41-PARTE,MORUMBI,05630130,355030,São Paulo,SP,False,11,37432350,11,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/420042'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
421766,BEST SENIOR OPERADORA DE SAÚDE LTDA,BEST SAÚDE,32.421.708/0001-02,421766,32421708000102,BEST SENIOR OPERADORA DE SAÚDE LTDA,BEST SAÚDE,True,jumarcanedo@gmail.com,https://bestsaude.com.br/,JUMAR CANEDO DE ALMEIDA,Administrador,2019-12-23,2019-09-02,2019-09-02,MEGRP,Medicina de Grupo,ST   ,Segmento terciario - ST,AVENIDA SATURNINO DE BRITO ,1350,1º PAVIMENTO,PRAIA DO CANTO,29055540,320530,Vitória,ES,False,27,998660566,27,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/421766'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
402966,BIO SAÚDE SERVIÇOS MÉDICOS LTDA,HAPVIDA NOTREDAME SAO PAULO,03.123.146/0001-12,402966,03123146000112,BIO SAÚDE SERVIÇOS MÉDICOS LTDA,HAPVIDA NOTREDAME SAO PAULO,True,ans@hapvida.com.br,www.biosaude.med.br,LUIZ CELSO DIAS LOPES,REPRESENTANTE LEGAL DA OPERADORA,2015-07-22,2015-07-09,1999-03-31,MEGRP,Medicina de Grupo,ST   ,Segmento terciario - ST,AVENIDA PAULISTA ,777,2º ANDAR,BELA VISTA,01311914,355030,São Paulo,SP,False,11,34693100,11,32421800,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/402966'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
419079,BIORAL SISTEMA ODONTOLÓGICO LTDA.,BIORAL PLANOS DE SAÚDE LTDA,14.674.151/0001-30,419079,14674151000130,BIORAL SISTEMA ODONTOLÓGICO LTDA.,BIORAL PLANOS DE SAÚDE LTDA,True,ans@bioral.com.br,,RICARDO AIUB DE TOLEDO PRADO,ADMINISTRADOR,2014-02-25,2013-10-03,2013-10-03,ODGRP,Odontologia de Grupo,ST   ,Segmento terciario - ST,RUA MATIAS AIRES,402,2º ANDAR,CONSOLAÇÃO,01309020,355030,São Paulo,SP,False,11,30909291,11,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/419079'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
415111,BIOVIDA SAÚDE LTDA.,BIOVIDA SAÚDE,04.299.138/0001-94,415111,04299138000194,BIOVIDA SAÚDE LTDA.,BIOVIDA SAÚDE,True,biovidasaude@biovidasaude.com.br,,CARLOS ALBERTO DE ALMEIDA CAMPOS,ADMINISTRADOR,2006-10-26,2006-10-25,2005-02-16,MEGRP,Medicina de Grupo,ST   ,Segmento terciario - ST,PRAÇA DA REPÚBLICA,124,BLOCO 128 - 3 ANDAR,REPÚBLICA,01045000,355030,São Paulo,SP,False,11,48720707,11,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/415111'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
422401,BIT LIFE BENEFÍCIOS LTDA,BIT LIFE,34.673.588/0001-66,422401,34673588000166,BIT LIFE BENEFÍCIOS LTDA,BIT LIFE ,True,falconeseg@gmail.com,,IVO MARCOS FALCONE,sócio administrador,2021-01-20,2021-01-13,2021-01-13,ADMBN,Administradora de Benefícios,,,RUA ÁLVARO DE CARVALHO,22,701 A,CENTRO,01050070,355030,São Paulo,SP,False,11,32592147,11,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/422401'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
424552,BKR SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA,BKR SAÚDE ADMINISTRADORA DE BENEFÍCIOS,60.233.601/0001-76,424552,60233601000176,BKR SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA,BKR SAÚDE ADMINISTRADORA DE BENEFÍCIOS,True,adm@bkrsaude.com.br,www.bkrsaude.com.br,SIMÔNIA RIBEIRO MACHADO,ADMINISTRADOR,2025-07-02,2025-06-30,2025-06-30,ADMBN,Administradora de Benefícios,,,PRAÇA PRESIDENTE GETÚLIO VARGAS,35,SALA 119 e 120 - EDIF. JUSMAR,CENTRO,29010350,320530,Vitória,ES,False,27,34421750,27,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/424552'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
423998,BLUE UNION SAUDE ADMINISTRADORA DE BENEFICIOS LTDA,BLUE UNION SAUDE ADMINISTRADORA DE BENEFICIOS,54.025.228/0001-65,423998,54025228000165,BLUE UNION SAUDE ADMINISTRADORA DE BENEFICIOS LTDA,BLUE UNION SAUDE ADMINISTRADORA DE BENEFICIOS ,True,thiago@unimedicasaude.com,,VALDIR PEREIRA DA SILVA,ADMINISTRADOR,2024-05-22,2024-05-20,2024-05-20,ADMBN,Administradora de Benefícios,,,RUA SANTA JOAQUINA DE VEDRUNA,609,,ZONA 05,87015150,411520,Maringá,PR,False,44,30285767,44,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/423998'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
424170,BLUZZ SAÚDE S/A,,54.557.861/0001-02,424170,54557861000102,BLUZZ SAÚDE S/A,,True,contatoans@bluzzsaude.com.br,www.bluzzsaude.com.br,MARCIO DE OLIVEIRA ALMEIDA,Diretor Executivo,2024-10-16,2024-09-02,2024-09-02,MEGRP,Medicina de Grupo,ST   ,Segmento terciario - ST,Rua Tenente Mário Franscisco Brito,420,,Enseada do Suá,29050555,320530,Vitória,ES,False,27,981229602,27,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/424170'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
424218,BOA SAUDE ADMNISTRADORA DE BENEFICIOS DE SAUDE LTDA,BOA SAUDE,56.980.711/0001-24,424218,56980711000124,BOA SAUDE ADMNISTRADORA DE BENEFICIOS DE SAUDE LTDA,BOA SAUDE,True,julio_cbj@hotmail.com,,JULIO CEZAR BACHI JARDIM,SOCIO ADMINISTRADOR,2024-11-26,2024-11-25,2024-11-25,ADMBN,Administradora de Benefícios,,,RUA SÃO LUIZ,100,SALA 04,JARDIM EUROPA,15014470,354980,São José do Rio Preto,SP,False,17,996092771,17,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/424218'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
421715,BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A,,15.011.651/0001-54,421715,15011651000154,BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A,,True,flavio.bitter@bradescoseguros.com.br,,FLÁVIO BITTER,Diretor Gerente,2019-07-08,2019-04-29,2019-04-29,MEGRP,Medicina de Grupo,ST   ,Segmento terciario - ST,AVENIDA ALPHAVILLE,779,"17º ANDAR, SALA 1701-PARTE",DEZOITO DO FORTE EMPRESARIAL/A,06472900,350570,Barueri,SP,False,21,25031076,21,25031329,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/421715'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
5711,BRADESCO SAÚDE S.A.,BRADESCO SAUDE S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP 404
421561,BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,BRASIL ODONTO PLANO DE SAUDE,31.596.055/0001-30,421561,31596055000130,BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,BRASIL ODONTO PLANO DE SAUDE,True,brasilodonto.adm@gmail.com,,EDUARDO NASCIMENTO DE OLIVEIRA,SÓCIO-ADMINISTRADOR,2019-07-08,2019-04-05,2019-04-05,ODGRP,Odontologia de Grupo,ST   ,Segmento terciario - ST,Q.603 SUL AVENIDA LO 13,13,,PLANO DIRETOR SUL,77016338,172100,Palmas,TO,False,63,999629224,63,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/421561'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
419419,BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.,,19.962.272/0001-09,419419,19962272000109,BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.,,True,pacheco@odontoprev.com.br,,JOSÉ ROBERTO BORGES PACHECO,REPRESENTANTE,2014-08-18,2014-06-27,2014-06-27,ODGRP,Odontologia de Grupo,ST   ,Segmento terciario - ST,Alameda Araguaia,2104,19 andar,Alphaville,06455000,350570,Barueri,SP,False,11,4878887048786917,11,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/419419'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
